date,lat_bin,lon_bin,temp_mean,temp_max,temp_min,dewpoint_mean,count
2020-07-01,28.650000000000002,77.30000000000001,30.949672486559162,39.951930000000004,24.770100000000014,26.053395389784967,744
2020-07-01,28.900000000000002,76.80000000000001,31.120342540322603,40.56497000000002,24.511000000000024,25.99145620967744,744
2020-07-01,28.900000000000002,77.05000000000001,30.8234387903226,39.75228000000004,24.55000000000001,26.136346532258088,744
2020-07-01,28.900000000000002,77.30000000000001,30.589052674731207,39.0496,24.67440000000005,26.260962137096797,744
2020-08-01,28.400000000000002,76.80000000000001,30.297408494623678,37.13235000000003,25.23440000000005,26.00975103494626,744
2020-08-01,28.400000000000002,77.05000000000001,30.05604162634411,36.919399999999996,25.430630000000008,26.161629341397873,744
2020-08-01,28.400000000000002,77.30000000000001,29.921992836021527,36.51147000000003,25.86500000000001,26.361997002688195,744
2020-08-01,28.650000000000002,76.80000000000001,30.32202369623658,36.85122000000001,25.371180000000038,26.20273596774196,744
2020-08-01,28.650000000000002,77.05000000000001,30.05858467741938,36.43890000000005,25.53280000000001,26.343315712365616,744
2020-08-01,28.650000000000002,77.30000000000001,29.87487184139787,36.15893,25.729240000000004,26.416233991935506,744
2020-08-01,28.900000000000002,76.80000000000001,30.154081021505398,36.33773000000002,25.464930000000038,26.410655631720456,744
2020-08-01,28.900000000000002,77.05000000000001,29.971995981182822,36.18954000000002,25.47085000000004,26.47703012096777,744
2020-08-01,28.900000000000002,77.30000000000001,29.812026290322603,36.05215000000004,25.62563,26.52293244623658,744
2020-09-01,28.400000000000002,76.80000000000001,31.50220826388891,39.51052000000004,23.97756000000004,23.048925000000022,720
2020-09-01,28.400000000000002,77.05000000000001,31.059531180555577,38.57546000000002,23.473780000000033,23.6822350277778,720
2020-09-01,28.400000000000002,77.30000000000001,30.691572513888914,37.837980000000016,22.78970000000004,24.3747645277778,720
2020-09-01,28.650000000000002,76.80000000000001,31.315728222222248,39.409880000000044,23.22225000000003,23.477884569444466,720
2020-09-01,28.650000000000002,77.05000000000001,30.790420375000025,38.34194000000002,22.59835000000004,24.15670351388891,720
2020-09-01,28.650000000000002,77.30000000000001,30.464781847222245,37.555139999999994,22.202660000000037,24.619567430555577,720
2020-09-01,28.900000000000002,76.80000000000001,30.8275176527778,38.66805000000005,22.563260000000014,24.04650418055558,720
2020-09-01,28.900000000000002,77.05000000000001,30.47502629166669,37.90414000000004,22.211760000000027,24.526155097222247,720
2020-09-01,28.900000000000002,77.30000000000001,30.225164652777803,37.23568,21.853229999999996,24.906663277777803,720
2020-10-01,28.400000000000002,76.80000000000001,26.61260899193551,38.03048000000001,13.947440000000029,13.58570610215056,744
2020-10-01,28.400000000000002,77.05000000000001,26.49157786290325,37.47183000000001,14.608300000000042,14.238330416666692,744
2020-10-01,28.400000000000002,77.30000000000001,26.199209260752713,36.91708,14.882100000000037,15.254726357526904,744
2020-10-01,28.650000000000002,76.80000000000001,25.956139516129056,37.68588,13.66375000000005,14.754298333333358,744
2020-10-01,28.650000000000002,77.05000000000001,25.692834677419377,36.93900000000002,13.971280000000036,15.580396747311852,744
2020-10-01,28.650000000000002,77.30000000000001,25.366098709677445,36.09133000000003,13.822000000000003,16.29257599462368,744
2020-10-01,28.900000000000002,76.80000000000001,25.23134712365594,37.00857000000002,13.558680000000038,15.845478346774216,744
2020-10-01,28.900000000000002,77.05000000000001,24.982373790322605,36.289450000000045,13.175440000000037,16.551193978494645,744
2020-10-01,28.900000000000002,77.30000000000001,24.712925551075294,35.500699999999995,12.947100000000034,17.13770982526884,744
2020-11-01,28.400000000000002,76.80000000000001,18.978018319444466,32.02737000000002,9.678600000000017,10.166813236111134,720
